Census year,Property ID,Base property ID,Street address,CLUE small area,Construction year,Predominant space use,x coordinate,y coordinate
2014,103524,103524,16-18 Errol Street,North Melbourne,1875,Retail,144.9496,-37.8047
2014,102044,102044,34-36 Little Cobden Street,North Melbourne,,Public,144.957,-37.8043
2014,107943,107943,681-683 Queensberry Street,North Melbourne,,Residential,144.9447,-37.8028
2014,110888,110888,82-84 The Crescent,Kensington,,Unoccupied,144.9197,-37.7949
2014,103662,103662,29-31 Faraday Street,Carlton,,Residential,144.9737,-37.7996
2014,624256,624256,19A Sutton Street,North Melbourne,2010,Residential,144.9411,-37.7926
2014,629482,629482,40 Provost Street,North Melbourne,2010,Residential,144.9468,-37.8018
2014,108953,108953,372-376 Spencer Street,West Melbourne (Residential),1930,Commercial,144.9512,-37.8117
2014,109193,109193,82 Stockmans Way,Kensington,,Residential,144.9203,-37.7921
2014,611364,611364,791-803 Bourke Street,Docklands,2008,Residential,144.9456,-37.8197
2014,107693,107693,12 Powlett Street,East Melbourne,,Residential,144.9857,-37.816
2014,110506,110506,469-591 Lorimer Street,Port Melbourne,1970,Commercial,144.9139,-37.8215
2014,104568,104568,3A-3B Haines Street,North Melbourne,,Residential,144.9499,-37.7991
2014,110261,110261,16-28 Wreckyn Street,North Melbourne,2011,Residential,144.9543,-37.8007
2014,558160,558160,12 Kirk Street,Kensington,2000,Residential,144.9186,-37.7963
2014,105004,105004,32-34 Hotham Street,East Melbourne,,Residential,144.9895,-37.8142
2014,110560,110597,1 Central Boulevard,Port Melbourne,1990,Unoccupied,144.9188,-37.8223
2014,104526,104526,99-105 Grey Street,East Melbourne,,Residential,144.9862,-37.8121
2014,606675,105490,124 La Trobe Street,Melbourne (CBD),1888,Commercial,144.9646,-37.8082
2014,110617,110617,175-187 Sturt Street,Southbank,1975,Commercial,144.9663,-37.8287
2014,585135,585135,216 Stockmans Way,Kensington,,Residential,144.917,-37.7937
2014,102515,102515,233-235 Domain Road,South Yarra,1970,Commercial,144.9856,-37.8348
2014,109393,109393,246 Swanston Street,Melbourne (CBD),1859,Retail,144.9653,-37.8121
2014,102530,102530,216-218 Domain Road,South Yarra,,Residential,144.9845,-37.8341
2014,100520,100520,86-88 Arden Street,North Melbourne,,Residential,144.9488,-37.8006
2014,105916,105916,201-207 Little Collins Street,Melbourne (CBD),1928,Commercial,144.9675,-37.8143
2014,101547,101547,150 Capel Street,North Melbourne,,Residential,144.9557,-37.8045
2014,107630,107630,87 Powlett Street,East Melbourne,,Residential,144.9853,-37.8136
2014,617935,617935,22 Export Lane,Kensington,1990,Residential,144.925,-37.7899
2014,111232,111232,22 Bateman Road,Kensington,,Residential,144.9184,-37.795
2014,108683,108683,18 St Martins Lane,South Yarra,,Residential,144.9817,-37.8352
2014,104357,104357,70 Gipps Street,East Melbourne,,Residential,144.9873,-37.8129
2014,102174,102174,2 Collins Street,Melbourne (CBD),1930,Public,144.9735,-37.8131
2014,105010,105010,3-11 Howard Street,West Melbourne (Residential),1910,Unoccupied,144.953,-37.807
2014,568576,568576,82 Kensington Road,Kensington,2001,Residential,144.9245,-37.7957
2014,570655,558529,88 Dynon Road,West Melbourne (Industrial),2002,Commercial,144.9337,-37.8032
2014,617847,617847,15 Drury Street,Kensington,1990,Residential,144.9249,-37.7904
2014,106006,106006,113-115 Little Lonsdale Street,Melbourne (CBD),1910,Unoccupied,144.9686,-37.8095
2014,110827,110827,55 Francis Lane,Kensington,,Residential,144.9181,-37.794
2014,110436,110436,68-70 Dorcas Street,Southbank,1990,Commercial,144.9675,-37.8306
2014,106131,106131,259-261 Lygon Street,Carlton,1873,Retail,144.9669,-37.7994
2014,558087,558087,130 Kensington Road,Kensington,,Residential,144.9212,-37.7976
2014,105318,105318,277-287 King Street,Melbourne (CBD),1955,Commercial,144.9542,-37.8137
2014,559381,559381,4 Anderson Walk,Kensington,2003,Residential,144.9202,-37.7967
2014,102948,102948,33-35 Dudley Street,West Melbourne (Residential),1962,Retail,144.9514,-37.81
2014,108915,108915,614 Spencer Street,West Melbourne (Residential),,Residential,144.9461,-37.8064
2014,101305,101305,55 Brougham Street,North Melbourne,,Residential,144.9432,-37.7938
2014,104416,104416,36 Gower Street,Kensington,,Residential,144.9279,-37.7954
2014,110385,110385,174-184 City Road,Southbank,2009,Residential,144.9619,-37.8238
2014,638789,102203,218 Chetwynd Street,North Melbourne,2012,Residential,144.9535,-37.8022
2014,110793,110793,83 The Crescent,Kensington,,Residential,144.9184,-37.7944
2014,628216,105220,85 Kensington Road,Kensington,2010,Public,144.9237,-37.7977
2014,105331,105331,469-471 King Street,West Melbourne (Residential),1930,Commercial,144.9518,-37.809
2014,107123,107123,27 Owen Street,Carlton,,Residential,144.9734,-37.8007
2014,108601,108601,13 St Andrews Street,North Melbourne,1890,Residential,144.953,-37.8041
2014,100805,100805,58-60 Barkly Street,Carlton,,Residential,144.9732,-37.7987
2014,107491,107491,119 Peel Street,North Melbourne,,Residential,144.9558,-37.8052
2014,101502,101502,46 Canning Street,Carlton,,Residential,144.9731,-37.7984
2014,614897,614897,53 Smith Street,Kensington,1960,Residential,144.9339,-37.7914
2014,100625,100625,42 The Avenue,Parkville,,Residential,144.9575,-37.7872
2014,105357,105357,605-609 King Street,West Melbourne (Residential),1930,Retail,144.9488,-37.8059
2014,612820,636824,147-185 William Street,Melbourne (CBD),2008,Commercial,144.9574,-37.8153
2014,107461,107461,19 Peckville Street,North Melbourne,,Residential,144.9429,-37.7951
2014,100010,100010,143-149 Abbotsford Street,North Melbourne,1970,Retail,144.945,-37.804
2014,100072,100072,459 Abbotsford Street,North Melbourne,,Residential,144.9465,-37.7956
2014,107498,107498,143 Peel Street,North Melbourne,,Residential,144.9559,-37.8047
2014,618014,618014,32 Bendall Street,Kensington,1996,Residential,144.9237,-37.7893
2014,111525,111525,120 Berkeley Street,Carlton,2008,Residential,144.959,-37.8027
2014,104649,104649,12 Hardiman Street,Kensington,,Residential,144.932,-37.7958
2014,104911,104911,74-76 Hope Street,South Yarra,,Residential,144.9796,-37.8356
2014,517641,105220,Childers Street,Kensington,,Unoccupied - Under Renovation,144.9237,-37.7977
2014,109745,109745,447 Victoria Street,West Melbourne (Residential),,Residential,144.9453,-37.805
2014,575822,575822,17-23 Queens Bridge Street,Southbank,1987,Unoccupied,144.9616,-37.8224
2014,608435,608435,13 Carrangall Place,Parkville,2006,Residential,144.9408,-37.7795
2014,103683,103683,147 Faraday Street,Carlton,,Residential,144.9695,-37.7992
2014,109639,109639,462-468 Victoria Parade,East Melbourne,,Residential,144.987,-37.81
2014,103642,103642,41-43 Fairbairn Drive,Kensington,,Residential,144.9192,-37.796
2014,102714,102714,350-352 Drummond Street,Carlton,1947,Public,144.9693,-37.7977
2014,106694,106694,84 Molesworth Street,North Melbourne,,Residential,144.9475,-37.7967
2014,101732,101732,44 Carlton Street,Carlton,,Residential,144.9728,-37.8009
2014,108841,108841,21-23 Southgate Street,Parkville,,Residential,144.9427,-37.7887
2014,103451,103451,213 Errol Street,North Melbourne,,Residential,144.9499,-37.7996
2014,104643,104643,26 Hardiman Street,Kensington,,Residential,144.9325,-37.7958
2014,102853,102853,447 Dryburgh Street,North Melbourne,,Residential,144.9447,-37.7946
2014,105720,105720,594-610 Lonsdale Street,Melbourne (CBD),1925,Commercial,144.9543,-37.8142
2014,614974,614974,5 Robertson Street,Kensington,1900,Residential,144.9319,-37.7927
2014,101816,101816,59-63 Chapman Street,North Melbourne,1930,Residential,144.9484,-37.7967
2014,110845,110845,641-679 Collins Street,Docklands,2009,Commercial,144.9531,-37.8197
2014,101129,101129,189-191 Bourke Street,Melbourne (CBD),1945,Unoccupied,144.9678,-37.8132
2014,614935,614935,39 Collett Street,Kensington,1985,Residential,144.9336,-37.7907
2014,100803,100803,68 Barkly Street,Carlton,,Residential,144.973,-37.7988
2014,105843,105843,353-359 Little Bourke Street,Melbourne (CBD),1910,Unoccupied,144.9622,-37.8135
2014,108793,108793,24 Simpson Street,East Melbourne,,Residential,144.9882,-37.816
2014,563756,563756,91 Mercantile Parade,Kensington,2001,Residential,144.922,-37.797
2014,103535,103535,21 Erskine Street,North Melbourne,,Residential,144.9444,-37.7952
2014,632894,632894,136 Newquay Promenade,Docklands,2011,Residential,144.9375,-37.8164
2014,106079,106079,13-15 Lygon Street,Carlton,1896,Commercial,144.9656,-37.8065
2014,109534,109534,40W Toorak Road,South Yarra,1870,Residential,144.9788,-37.8371
2014,100521,100521,84 Arden Street,North Melbourne,,Residential,144.9489,-37.8006
2014,104238,104238,49 George Street,East Melbourne,,Residential,144.9886,-37.8158
2014,102738,102738,248 Drummond Street,Carlton,,Residential,144.9688,-37.8002
2014,108219,108219,250 Rathdowne Street,Carlton,,Residential,144.9716,-37.793
2014,101383,101383,30 Canning Street,North Melbourne,,Residential,144.9432,-37.7957
2014,109367,109367,578-584 Swanston Street,Carlton,2007,Public,144.964,-37.8032
2014,614847,614847,81 Rankins Road,Kensington,1905,Residential,144.9319,-37.791
2014,103453,103453,217-219 Errol Street,North Melbourne,,Residential,144.95,-37.7995
2014,108629,108629,427-431 St Kilda Road,Melbourne (Remainder),1983,Residential,144.9773,-37.8385
2014,107136,107136,7 Palmer Street,East Melbourne,1890,Residential,144.9809,-37.8178
2014,110321,110321,37 Woodruff Street,Kensington,,Residential,144.9227,-37.7918
2014,106822,106822,22 Murchison Street,Carlton,,Residential,144.9737,-37.7998
2014,101073,101073,48 Berry Street,East Melbourne,,Residential,144.989,-37.8181
2014,109027,109027,205-209 Stanley Street,West Melbourne (Residential),,Residential,144.9457,-37.8106
2014,100775,100775,152 Barkly Street,Carlton,,Residential,144.9707,-37.8001
2014,617606,617606,1 George Street,North Melbourne,1900,Residential,144.9409,-37.7905
2014,101963,101963,62 Chetwynd Street,West Melbourne (Residential),,Residential,144.9525,-37.8065
2014,579360,579360,230-248 Stanley Street,West Melbourne (Residential),2004,Residential,144.9454,-37.8101
2014,105628,105628,98-104 Leveson Street,North Melbourne,2003,Residential,144.9518,-37.8018
2014,106528,106528,54 Melrose Street,North Melbourne,,Residential,144.9423,-37.7935
2014,105116,105113,Boathouse Drive,Melbourne (Remainder),1862,Commercial,144.9707,-37.8199
2014,100794,100794,100 Barkly Street,Carlton,,Residential,144.9717,-37.7995
2014,105109,105109,66-68 Jeffcott Street,West Melbourne (Residential),1962,Public,144.9514,-37.8118
2014,103241,103241,575-577 Elizabeth Street,North Melbourne,1915,Commercial,144.9582,-37.8048
2014,104158,104158,124 Gatehouse Street,Parkville,,Residential,144.9546,-37.7943
2014,614668,614668,74-80 Stubbs Street,Kensington,1970,Unoccupied,144.9353,-37.7916
2014,106090,106090,135-137 Lygon Street,Carlton,1900,Unoccupied,144.9661,-37.8039
2014,102670,102670,201 Drummond Street,Carlton,1884,Residential,144.9678,-37.8015
2014,103357,103357,54 Elm Street,North Melbourne,,Residential,144.9464,-37.8035
2014,111384,111384,107-109 Munster Terrace,North Melbourne,1990,Retail,144.9427,-37.8007
2014,608622,608622,21 Sauvage Street,Parkville,2006,Residential,144.9411,-37.7761
2014,102445,102445,17 Derby Street,Kensington,,Residential,144.9282,-37.7966
2014,101354,101354,25 Canning Street,North Melbourne,,Residential,144.9453,-37.7968
2014,105946,105946,616-622 Little Collins Street,Melbourne (CBD),1937,Residential,144.9543,-37.8176
2014,100927,100927,62 Bayswater Road,Kensington,,Residential,144.9233,-37.7934
2014,110814,110814,117 Flemington Road,North Melbourne,,Residential,144.9514,-37.7974
2014,592685,592685,119 Leveson Street,North Melbourne,,Residential,144.9512,-37.8015
2014,109030,109030,215 Stanley Street,West Melbourne (Residential),,Residential,144.9455,-37.8107
2014,110373,110373,269-283 City Road,Southbank,2011,Residential,144.959,-37.8273
2014,100301,100301,21 Albermarle Street,Kensington,,Residential,144.933,-37.7959
2014,109676,109676,11-17 Victoria Street,Melbourne (CBD),1880,Commercial,144.9681,-37.8074
2014,103456,103456,231 Errol Street,North Melbourne,,Residential,144.9501,-37.7987
2014,602724,602724,45 Berry Street,East Melbourne,,Residential,144.9884,-37.8181
2014,105937,105937,435-443 Little Collins Street,Melbourne (CBD),1891,Commercial,144.9601,-37.8164
2014,104943,104943,53 Hotham Street,East Melbourne,1990,Retail,144.9887,-37.8148
2014,624293,109449,26 Bakehouse Road,Kensington,2007,Commercial,144.9301,-37.7996
2014,110451,110451,62-104 Coventry Street,Southbank,1993,Residential,144.9678,-37.8292
2014,614961,614961,44 Barnett Street,Kensington,1998,Residential,144.932,-37.7922
2014,104933,104933,15-21 Burchett Lane,East Melbourne,,Residential,144.9897,-37.8151
2014,109164,109164,109 Stockmans Way,Kensington,,Residential,144.9197,-37.7924
2014,102534,102534,33-35 Domain Street,South Yarra,,Residential,144.978,-37.8366
2014,106205,106205,330 Lygon Street,Carlton,1878,Retail,144.9675,-37.7993
2014,108382,108382,88 Roden Street,West Melbourne (Residential),,Residential,144.9482,-37.807
2014,100859,100859,42-48 Batman Street,West Melbourne (Residential),1957,Unoccupied,144.9514,-37.8104
2014,104003,104003,2-8 Queen Street,Melbourne (CBD),2007,Commercial,144.9627,-37.8186
2014,103521,103521,32 Errol Street,North Melbourne,1850,Retail,144.9497,-37.8044
2014,109279,109279,157-159 Swanston Street,Melbourne (CBD),1920,Commercial,144.9656,-37.8141
2014,111443,111443,53 Peel Street,West Melbourne (Residential),1901,Unoccupied,144.9555,-37.8069
2014,631080,631080,807-811 Bourke Street,Docklands,2012,Residential,144.9451,-37.8197
2014,109388,109388,304-328 Swanston Street,Melbourne (CBD),1856,Public,144.9653,-37.8098
2014,615117,615117,2 Percy Street,Kensington,1900,Residential,144.9264,-37.7914
2014,108215,108215,256-260 Rathdowne Street,Carlton,2002,Residential,144.9716,-37.7928
2014,105052,105052,42-44 Howlett Street,Kensington,,Residential,144.9217,-37.7903
2014,100604,100604,280-292 The Avenue,Parkville,1950,Residential,144.9583,-37.7805
2014,102615,102615,35 Drummond Street,Carlton,1870,Commercial,144.9671,-37.806
2014,629484,629484,44 Provost Street,North Melbourne,2010,Residential,144.9467,-37.8018
2014,107448,107448,14-18 Pasley Street,South Yarra,,Residential,144.9846,-37.8441
2014,109793,109793,488-490 Victoria Street,North Melbourne,1870,Retail,144.9499,-37.805
2014,107590,107590,45 Pitt Street,Carlton,,Residential,144.9717,-37.7959
2014,104841,104841,1105 Hoddle Street,East Melbourne,,Residential,144.99,-37.8154
2014,103894,103894,122-124 Flemington Road,Parkville,,Residential,144.9413,-37.788
2014,109674,109674,25 Victoria Place,Carlton,,Residential,144.9726,-37.7932
2014,102736,102736,252 Drummond Street,Carlton,,Residential,144.9688,-37.8002
2014,107938,107938,645 Queensberry Street,North Melbourne,,Residential,144.946,-37.8029
2014,590041,590041,2 Raglan Street,North Melbourne,,Residential,144.9506,-37.8043
2014,588813,588813,243-247 Errol Street,North Melbourne,,Residential,144.9501,-37.7984
2014,650682,650682,Footscray Road,West Melbourne (Industrial),,Unoccupied,144.9343,-37.807
2014,103050,103050,5 Elgin Place,Carlton,,Residential,144.9652,-37.7964
2014,101467,101467,176-178 Canning Street,Carlton,,Residential,144.9738,-37.7943
2014,101043,101043,97-107 Berkeley Street,Carlton,1936,Residential,144.9588,-37.8031
2014,107720,107720,113 Princes Street,Carlton,,Residential,144.972,-37.7929
2014,109135,109135,70 Station Street,Carlton,,Residential,144.9745,-37.796
2014,101195,101195,294-312 Bourke Street,Melbourne (CBD),1911,Retail,144.9644,-37.8133
2014,105643,105643,20 Leveson Street,North Melbourne,,Residential,144.9512,-37.8043
2014,626945,626945,14 Carrangall Place,Parkville,2009,Residential,144.9413,-37.7795
2014,106420,106420,46-56 Manningham Street,Parkville,1940,Residential,144.9425,-37.7872
2014,598657,576023,8 Waterview Walk,Docklands,2004,Residential,144.9478,-37.8194
2014,599872,599872,14A Lothian Street,North Melbourne,,Residential,144.9446,-37.8036
2014,560266,560266,58-70 Lorimer Street,Docklands,2003,Public,144.9463,-37.8249
2014,102504,102504,175-177 Domain Road,South Yarra,1990,Public,144.9819,-37.8343
2014,101784,101784,18 Celestial Avenue,Melbourne (CBD),1895,Unoccupied - Under Renovation,144.9664,-37.8118
2014,104251,104251,125-127 George Street,East Melbourne,,Residential,144.9863,-37.8157
2014,108094,108094,272-282 Queen Street,Melbourne (CBD),1945,Commercial,144.9598,-37.8121
2014,110338,110338,63-73 Southbank Boulevard,Southbank,1989,Commercial,144.9655,-37.8229
2014,106515,106515,114 Melrose Street,North Melbourne,,Residential,144.9427,-37.7913
2014,109881,109881,113-117 Walsh Street,South Yarra,,Residential,144.9849,-37.8356
2014,620308,593737,432-446 Docklands Drive,Docklands,2008,Residential,144.9379,-37.8132
2014,110949,110949,14-20 Roden Street,West Melbourne (Residential),,Retail,144.95,-37.8057
2014,101421,101421,123 Canning Street,Carlton,,Residential,144.9729,-37.796
2014,111256,111256,5 Cakebread Mews,Kensington,,Residential,144.9192,-37.7925
2014,614572,614572,44 Bellair Street,Kensington,1900,Residential,144.929,-37.79
